Date,Open,High,Low,Close,Adj Close,Volume,Sentiment Score
2013-03-15,36.639999,36.650002,35.209999,35.290001,35.290001,3279600,0.36045238095238097
2013-03-18,35.299999,36.060001,34.919998,35.150002,35.150002,1316100,0.3909761904761905
2013-03-19,35.25,35.599998,34.939999,35.080002,35.080002,1098500,0.4215
2013-03-20,35.259998,36.07,35.16,35.950001,35.950001,1423000,0.26733333333333337
2013-03-21,35.950001,37.060001,35.740002,36.009998,36.009998,1146300,0.14592222222222223
2013-03-22,36.200001,36.799999,36.200001,36.619999,36.619999,440200,0.024511111111111122
2013-03-25,37.099998,38.52,36.77,37.529999,37.529999,2378800,-0.09689999999999999
2013-03-26,37.98,38.220001,37.66,37.860001,37.860001,1808200,0.11486666666666667
2013-03-27,37.939999,38.380001,37.310001,38.16,38.16,1296300,0.32632777777777777
2013-03-28,38.23,38.240002,37.75,37.889999,37.889999,1158700,0.5377888888888889
2013-04-01,42.360001,46.68,41.700001,43.93,43.93,14098500,0.74925
2013-04-02,43.599998,45.5,43.509998,44.34,44.34,6652400,0.29905
2013-04-03,43.099998,43.470001,40.209999,41.099998,41.099998,5643600,0.31245
2013-04-04,41.110001,42.25,40.810001,42.009998,42.009998,2264800,0.24223333333333336
2013-04-05,42.0,42.0,40.5,41.369999,41.369999,1552400,0.17201666666666668
2013-04-08,41.970001,42.549999,41.509998,41.830002,41.830002,1679000,0.1018
2013-04-09,41.799999,41.830002,40.330002,40.5,40.5,1696100,0.24662222222222224
2013-04-10,40.700001,42.009998,40.610001,41.860001,41.860001,2121100,0.32985
2013-04-11,42.060001,44.549999,41.75,43.59,43.59,3447400,0.32306666666666667
2013-04-12,43.25,45.139999,43.049999,43.75,43.75,3149400,0.3574625
2013-04-15,43.5,43.799999,42.509998,43.299999,43.299999,1681400,0.3918583333333333
2013-04-16,44.189999,46.139999,43.91,45.59,45.59,3180400,0.42625416666666666
2013-04-17,45.5,45.950001,44.540001,45.450001,45.450001,2118500,0.46065
2013-04-18,45.98,47.599998,45.389999,46.970001,46.970001,3367900,0.39225
2013-04-19,47.459999,49.880001,47.07,47.830002,47.830002,3011700,0.317275
2013-04-22,48.599998,50.200001,47.75,50.189999,50.189999,3939400,0.2423
2013-04-23,51.0,52.919998,50.66,51.009998,51.009998,3733800,0.1462875
2013-04-24,50.900002,51.049999,48.98,50.43,50.43,2630000,0.20650000000000002
2013-04-25,50.5,52.400002,50.5,52.0,52.0,2795900,0.4352
2013-04-26,53.130001,53.740002,50.619999,51.200001,51.200001,3622100,-0.05090000000000001
2013-04-29,51.759998,54.990002,51.200001,54.939999,54.939999,3639700,0.117225
2013-04-30,56.0,58.18,53.759998,53.990002,53.990002,5522600,0.28535
2013-05-01,55.990002,55.990002,53.0,53.279999,53.279999,2742800,0.16386
2013-05-02,53.849998,55.27,53.700001,54.110001,54.110001,3050400,-0.010750000000000001
2013-05-03,56.470001,56.470001,54.5,54.549999,54.549999,3378700,0.39078461538461534
2013-05-06,56.389999,59.66,55.5,59.5,59.5,4366700,0.4156666666666667
2013-05-07,62.0,62.369999,55.119999,55.509998,55.509998,9991000,0.0034999999999999966
2013-05-08,57.5,58.200001,55.709999,55.790001,55.790001,6769900,0.56475
2013-05-09,70.120003,75.769997,63.689999,69.400002,69.400002,28605000,0.198375
2013-05-10,69.650002,81.0,69.25,76.760002,76.760002,25082600,0.2613875
2013-05-13,80.989998,88.0,79.150002,87.800003,87.800003,22416900,0.3244
2013-05-14,94.220001,97.120003,81.150002,83.239998,83.239998,37163900,0.1366
2013-05-15,81.800003,86.879997,78.110001,84.839996,84.839996,16878700,0.0
2013-05-16,94.699997,95.0,88.660004,92.25,92.25,21614000,0.08510000000000001
2013-05-17,92.5,94.440002,87.5,91.5,91.5,19002200,0.17020000000000002
2013-05-20,91.120003,92.5,88.629997,89.940002,89.940002,8348400,0.2553
2013-05-21,88.5,89.989998,85.279999,87.589996,87.589996,8998200,0.12765
2013-05-22,86.370003,90.959999,85.5,87.239998,87.239998,8568000,0.0
2013-05-23,84.809998,93.010002,83.050003,92.730003,92.730003,12022200,-0.11226666666666667
2013-05-24,92.599998,97.949997,92.0,97.080002,97.080002,16124200,-0.17726666666666666
2013-05-28,101.550003,110.75,100.300003,110.330002,110.330002,19691900,-0.06514444444444444
2013-05-29,113.550003,114.900002,99.0,104.629997,104.629997,25099500,0.046977777777777785
2013-05-30,102.459999,109.540001,101.199997,104.949997,104.949997,16133700,0.1591
2013-05-31,106.260002,106.440002,97.730003,97.760002,97.760002,15172000,0.14632499999999998
2013-06-03,97.620003,97.620003,88.25,92.589996,92.589996,19139600,0.13355
2013-06-04,92.75,96.419998,92.400002,94.839996,94.839996,8856100,0.066775
2013-06-05,93.660004,97.970001,89.110001,95.370003,95.370003,12224800,0.0
2013-06-06,95.25,99.269997,95.110001,97.349998,97.349998,9510900,-0.23365
2013-06-07,98.0,102.900002,96.699997,102.040001,102.040001,10711600,-0.286825
2013-06-10,98.93,102.519997,98.57,100.050003,100.050003,9228600,-0.34
2013-06-11,98.18,98.68,94.050003,94.470001,94.470001,7394000,-0.003725000000000034
2013-06-12,96.800003,100.480003,95.75,97.730003,97.730003,9192700,0.33255
2013-06-13,99.0,99.279999,95.120003,98.18,98.18,5961600,0.256625
2013-06-14,100.0,102.519997,99.330002,100.300003,100.300003,6564700,0.1807
2013-06-17,103.599998,104.75,101.199997,102.199997,102.199997,7066200,0.10477500000000001
2013-06-18,101.75,103.980003,99.199997,103.389999,103.389999,8795300,0.02885
2013-06-19,102.059998,106.669998,102.010002,104.68,104.68,8578900,0.0
2013-06-20,104.650002,107.129997,99.449997,100.650002,100.650002,10106500,0.0
2013-06-21,103.699997,103.699997,97.5,99.550003,99.550003,11718600,-0.31845
2013-06-24,96.5,102.870003,95.300003,101.489998,101.489998,7119800,0.0
2013-06-25,103.099998,104.199997,100.550003,102.400002,102.400002,5848700,0.12580000000000002
2013-06-26,103.800003,105.870003,102.660004,105.720001,105.720001,6602600,0.21513333333333334
2013-06-27,106.75,110.25,106.129997,109.25,109.25,8744900,0.30446666666666666
2013-06-28,108.57,109.440002,106.709999,107.360001,107.360001,5748600,0.3938
2013-07-01,109.360001,117.769997,109.150002,117.18,117.18,10903600,0.5944
2013-07-02,118.25,121.889999,115.5,117.82,117.82,12064100,0.795
2013-07-03,118.0,119.25,114.269997,115.239998,115.239998,4806700,0.7392625
2013-07-05,118.32,120.279999,115.699997,120.089996,120.089996,6818700,0.6835249999999999
2013-07-08,121.370003,122.18,118.82,121.610001,121.610001,7814200,0.6277874999999999
2013-07-09,124.639999,125.32,121.910004,123.449997,123.449997,8603300,0.57205
2013-07-10,123.190002,123.25,120.790001,122.269997,122.269997,5600100,0.42055
2013-07-11,124.879997,126.089996,122.349998,125.610001,125.610001,7483600,0.33332666666666666
2013-07-12,125.5,129.940002,124.510002,129.899994,129.899994,11344000,0.24610333333333334
2013-07-15,133.029999,133.259995,126.82,127.260002,127.260002,9922400,0.15888
2013-07-16,126.279999,126.32,107.300003,109.050003,109.050003,32371900,0.2251
2013-07-17,106.519997,121.620003,104.5,120.25,120.25,26029000,0.29132
2013-07-18,120.970001,122.730003,116.18,119.029999,119.029999,11398100,0.35753999999999997
2013-07-19,118.5,120.550003,116.510002,119.68,119.68,5890300,0.42376
2013-07-22,119.889999,126.68,119.879997,122.43,122.43,9797800,0.48997999999999997
2013-07-23,124.0,125.559998,121.82,122.739998,122.739998,7736400,0.5562
2013-07-24,124.470001,124.5,119.559998,121.699997,121.699997,6869000,-0.0516
2013-07-25,120.400002,124.75,120.190002,124.07,124.07,5284300,-0.09233333333333332
2013-07-26,128.139999,130.679993,126.610001,129.389999,129.389999,9633100,-0.13306666666666667
2013-07-29,129.320007,135.369995,128.25,134.619995,134.619995,9678900,-0.17379999999999998
2013-07-30,134.800003,137.490005,128.179993,131.740005,131.740005,13127000,-0.21453333333333333
2013-07-31,132.570007,134.970001,131.449997,134.279999,134.279999,6351700,-0.25526666666666664
2013-08-01,135.0,136.520004,132.630005,135.550003,135.550003,5323600,-0.296
2013-08-02,134.589996,138.25,133.610001,138.0,138.0,6269900,-0.22199999999999998
2013-08-05,140.009995,144.889999,139.649994,144.679993,144.679993,10200700,-0.148
2013-08-06,144.75,145.729996,141.100006,142.149994,142.149994,9254500,-0.07400000000000001
2013-08-07,141.889999,141.949997,132.360001,134.229996,134.229996,18212200,0.0
2013-08-08,154.350006,158.880005,150.460007,153.479996,153.479996,27246800,0.06525555555555557
2013-08-09,152.399994,155.949997,151.25,153.0,153.0,8927700,0.13051111111111113
2013-08-12,149.429993,150.5,142.050003,147.380005,147.380005,14912200,0.1957666666666667
2013-08-13,149.5,149.839996,144.449997,145.429993,145.429993,8748900,0.04653333333333334
2013-08-14,142.720001,144.839996,138.050003,139.360001,139.360001,11693800,-0.1027
2013-08-15,136.429993,143.600006,135.0,139.669998,139.669998,10179200,-0.05135
2013-08-16,141.630005,143.910004,140.970001,142.0,142.0,7108100,0.0
2013-08-19,143.429993,147.380005,142.830002,144.899994,144.899994,8037700,0.3953
2013-08-20,148.649994,149.779999,147.0,149.580002,149.580002,6418200,0.7906
2013-08-21,150.0,150.309998,146.25,147.860001,147.860001,6266300,0.666225
2013-08-22,149.220001,157.479996,148.139999,157.100006,157.100006,10592400,0.54185
2013-08-23,157.0,162.300003,155.0,161.839996,161.839996,12931900,0.41747500000000004
2013-08-26,165.149994,173.0,160.25,164.220001,164.220001,24171100,0.30926428571428577
2013-08-27,162.300003,168.800003,160.949997,167.009995,167.009995,17566900,0.20105357142857144
2013-08-28,169.059998,171.5,163.25,166.449997,166.449997,14740100,0.09284285714285712
2013-08-29,164.220001,167.75,162.509995,166.059998,166.059998,9436000,-0.015367857142857155
2013-08-30,166.369995,169.210007,163.960007,169.0,169.0,11028400,-0.12357857142857143
2013-09-03,173.399994,173.699997,166.399994,168.940002,168.940002,12061100,-0.2317892857142858
2013-09-04,169.770004,171.619995,165.559998,170.619995,170.619995,11475700,-0.34
2013-09-05,170.100006,171.5,168.25,169.929993,169.929993,6685300,0.24695
2013-09-06,168.570007,169.699997,165.149994,166.970001,166.970001,8619700,0.0
2013-09-09,163.119995,164.5,158.509995,160.699997,160.699997,14344500,-0.060200000000000004
2013-09-10,161.449997,167.5,160.630005,166.369995,166.369995,8967800,-0.12040000000000001
2013-09-11,166.410004,167.899994,162.130005,163.520004,163.520004,5832500,-0.1936
2013-09-12,164.0,166.759995,160.509995,164.929993,164.929993,6160000,-0.26680000000000004
2013-09-13,162.770004,166.369995,162.160004,165.539993,165.539993,5401200,-0.34
2013-09-16,168.0,170.850006,165.850006,166.580002,166.580002,7574900,-0.16711111111111115
2013-09-17,165.080002,168.419998,163.360001,166.229996,166.229996,5496900,0.005777777777777715
2013-09-18,167.070007,167.449997,164.199997,166.220001,166.220001,5439700,0.17866666666666664
2013-09-19,170.800003,180.470001,169.080002,177.919998,177.919998,15594600,0.3825
2013-09-20,178.899994,185.830002,178.559998,183.389999,183.389999,13401700,0.24339999999999995
2013-09-23,184.479996,185.479996,177.110001,181.110001,181.110001,8173400,0.35079999999999995
2013-09-24,179.139999,184.960007,177.649994,182.330002,182.330002,6273400,0.45819999999999994
2013-09-25,183.559998,186.300003,180.5,185.240005,185.240005,8252700,0.5656
2013-09-26,186.699997,189.679993,185.610001,188.639999,188.639999,6614400,0.0
2013-09-27,187.520004,191.279999,186.429993,190.899994,190.899994,5916400,0.0
2013-09-30,189.0,194.5,188.0,193.369995,193.369995,8924700,-0.068
2013-10-01,193.960007,194.229996,188.369995,193.0,193.0,7755900,-0.136
2013-10-02,188.589996,191.830002,175.399994,180.949997,180.949997,20775400,-0.20400000000000001
2013-10-03,175.050003,179.690002,168.0,173.309998,173.309998,23816500,-0.272
2013-10-04,176.399994,181.179993,172.649994,180.979996,180.979996,14414000,-0.34
2013-10-07,182.460007,186.729996,180.259995,183.070007,183.070007,11485600,-0.29021111111111114
2013-10-08,184.399994,185.929993,173.210007,174.729996,174.729996,13757200,-0.24042222222222223
2013-10-09,174.729996,174.990005,161.5,168.779999,168.779999,15316500,-0.19063333333333332
2013-10-10,173.089996,175.75,169.690002,172.929993,172.929993,8883900,-0.14084444444444444
2013-10-11,172.75,179.289993,171.199997,178.699997,178.699997,8311100,-0.09105555555555556
2013-10-14,175.0,182.5,174.149994,179.720001,179.720001,7769600,-0.04126666666666662
2013-10-15,185.279999,188.789993,183.179993,183.940002,183.940002,10978500,0.008522222222222264
2013-10-16,184.899994,187.300003,182.089996,183.559998,183.559998,8205400,0.05831111111111115
2013-10-17,183.539993,184.800003,180.990005,182.800003,182.800003,6705000,0.10810000000000003
2013-10-18,184.149994,185.960007,182.520004,183.399994,183.399994,5930800,0.1578888888888889
2013-10-21,183.279999,183.389999,171.0,172.600006,172.600006,11532100,0.2076777777777778
2013-10-22,170.5,177.779999,166.110001,171.539993,171.539993,11386700,0.2574666666666668
2013-10-23,168.910004,171.809998,160.149994,164.5,164.5,13320400,0.30725555555555567
2013-10-24,165.0,174.5,162.830002,173.149994,173.149994,10825700,0.35704444444444455
2013-10-25,174.210007,174.5,166.800003,169.660004,169.660004,7595500,0.40683333333333344
2013-10-28,170.179993,170.5,162.199997,162.860001,162.860001,7841700,0.4566222222222223
2013-10-29,162.759995,165.449997,153.0,164.470001,164.470001,14111700,0.5064111111111111
2013-10-30,164.630005,167.679993,158.169998,159.220001,159.220001,8401800,0.5562
2013-10-31,155.669998,162.440002,153.300003,159.940002,159.940002,9333800,0.4944
2013-11-01,163.0,165.899994,160.410004,162.169998,162.169998,7180600,0.43260000000000004
2013-11-04,165.0,175.389999,164.220001,175.199997,175.199997,13120400,0.3708
2013-11-05,180.0,181.429993,171.360001,176.809998,176.809998,22467100,0.30900000000000005
2013-11-06,154.809998,160.729996,146.350006,151.160004,151.160004,31071700,0.24720000000000003
2013-11-07,144.190002,145.649994,137.619995,139.770004,139.770004,22284700,0.1854
2013-11-08,136.479996,140.600006,132.320007,137.949997,137.949997,22477900,0.12360000000000004
2013-11-11,141.0,145.419998,137.100006,144.699997,144.699997,13997600,0.06180000000000002
2013-11-12,144.690002,144.699997,136.179993,137.800003,137.800003,14985200,0.0
2013-11-13,140.839996,142.369995,136.339996,138.699997,138.699997,12658300,-0.22020000000000003
2013-11-14,138.919998,140.399994,134.110001,137.600006,137.600006,12203700,-0.44040000000000007
2013-11-15,136.850006,137.949997,134.350006,135.449997,135.449997,9900200,-0.3766416666666667
2013-11-18,135.270004,135.449997,119.610001,121.580002,121.580002,23138200,-0.3128833333333333
2013-11-19,119.43,129.0,119.220001,126.089996,126.089996,19816200,-0.24912499999999996
2013-11-20,126.080002,127.449997,119.059998,121.110001,121.110001,13849600,0.09563750000000007
2013-11-21,122.889999,124.790001,120.25,122.099998,122.099998,11903800,0.44040000000000007
2013-11-22,121.580002,122.75,117.93,121.379997,121.379997,11096700,0.5412666666666667
2013-11-25,124.5,125.839996,120.300003,120.839996,120.839996,10267300,0.6421333333333333
2013-11-26,119.379997,122.720001,116.099998,120.5,120.5,13885500,0.743
2013-11-27,121.309998,126.949997,119.519997,126.940002,126.940002,12367600,0.3715
2013-11-29,129.770004,130.589996,126.980003,127.279999,127.279999,9716200,0.0
2013-12-02,126.349998,128.550003,123.93,124.169998,124.169998,7751200,0.17402499999999999
2013-12-03,132.679993,144.940002,131.589996,144.699997,144.699997,25682400,0.2990555555555556
2013-12-04,144.320007,144.429993,137.130005,138.949997,138.949997,13147700,0.0
2013-12-05,140.149994,143.350006,139.5,140.479996,140.479996,9288400,0.2592333333333333
2013-12-06,141.509995,142.490005,136.300003,137.360001,137.360001,7909600,-0.030977777777777826
2013-12-09,137.0,141.699997,134.210007,141.600006,141.600006,9061500,-0.32118888888888897
2013-12-10,140.050003,145.869995,139.860001,142.190002,142.190002,10748200,-0.6114
2013-12-11,141.880005,143.050003,139.490005,139.649994,139.649994,7137800,-0.5240571428571429
2013-12-12,139.699997,148.240005,138.529999,147.470001,147.470001,10767800,-0.4367142857142857
2013-12-13,148.050003,151.800003,147.320007,147.649994,147.649994,10591900,-0.3493714285714286
2013-12-16,148.479996,150.429993,146.100006,147.940002,147.940002,6675300,-0.26202857142857144
2013-12-17,147.580002,154.630005,146.320007,152.460007,152.460007,10495000,-0.17468571428571428
2013-12-18,152.240005,154.899994,145.949997,147.979996,147.979996,11581900,-0.08734285714285717
2013-12-19,146.899994,147.0,139.100006,140.720001,140.720001,12740000,0.0
2013-12-20,141.580002,144.350006,141.580002,143.240005,143.240005,7412600,0.1314
2013-12-23,144.850006,146.240005,142.600006,143.550003,143.550003,5385500,0.2628
2013-12-24,150.0,154.970001,149.820007,151.410004,151.410004,9941500,0.3942
2013-12-26,155.039993,158.0,154.289993,155.5,155.5,7129500,0.5256
2013-12-27,155.300003,155.5,150.800003,151.119995,151.119995,5460200,0.5098499999999999
2013-12-30,151.119995,154.809998,150.75,152.440002,152.440002,4467500,0.4941
2013-12-31,152.320007,153.199997,148.660004,150.429993,150.429993,4262400,0.47834999999999994
2014-01-02,149.800003,152.479996,146.550003,150.100006,150.100006,6188400,0.46259999999999996
2014-01-03,150.0,152.190002,148.600006,149.559998,149.559998,4695000,0.44684999999999997
2014-01-06,150.0,150.399994,145.240005,147.0,147.0,5361100,0.4311
2014-01-07,147.619995,150.399994,145.25,149.360001,149.360001,5034100,-0.2732
2014-01-08,148.850006,153.699997,148.759995,151.279999,151.279999,6163200,-0.24836363636363637
2014-01-09,152.5,153.429993,146.850006,147.529999,147.529999,5382000,-0.22352727272727274
2014-01-10,148.460007,148.899994,142.25,145.720001,145.720001,7446100,-0.19869090909090908
2014-01-13,145.779999,147.0,137.820007,139.339996,139.339996,6316100,-0.17385454545454546
2014-01-14,140.5,162.0,136.669998,161.270004,161.270004,27607000,-0.14901818181818183
2014-01-15,168.449997,172.229996,162.100006,164.130005,164.130005,20465600,-0.12418181818181817
2014-01-16,162.5,172.699997,162.399994,170.970001,170.970001,11959400,-0.09934545454545454
2014-01-17,170.190002,173.199997,167.949997,170.009995,170.009995,9206200,-0.07450909090909091
2014-01-21,171.240005,177.289993,170.809998,176.679993,176.679993,9734700,-0.049672727272727285
2014-01-22,177.809998,180.320007,174.759995,178.559998,178.559998,7022600,-0.024836363636363656
2014-01-23,177.229996,182.380005,173.419998,181.5,181.5,7867400,0.0
2014-01-24,177.850006,180.479996,173.529999,174.600006,174.600006,7664300,0.08778
2014-01-27,175.160004,177.919998,164.710007,169.619995,169.619995,8716400,0.17556
2014-01-28,171.5,178.979996,171.0,178.380005,178.380005,6093400,0.26334
2014-01-29,175.300003,179.089996,173.130005,175.229996,175.229996,5935500,0.35112
2014-01-30,178.0,184.779999,177.009995,182.839996,182.839996,8565000,0.4389
2014-01-31,178.850006,186.0,178.509995,181.410004,181.410004,6508800,0.45085000000000003
2014-02-03,182.889999,184.880005,175.160004,177.110001,177.110001,6764900,0.46280000000000004
2014-02-04,180.699997,181.600006,176.199997,178.729996,178.729996,4686300,0.47475
2014-02-05,178.300003,180.589996,169.360001,174.419998,174.419998,7268000,0.4867
2014-02-06,176.300003,180.110001,176.0,178.380005,178.380005,5841600,0.49865000000000004
2014-02-07,181.009995,186.630005,179.600006,186.529999,186.529999,8928500,0.5106
2014-02-10,189.339996,199.300003,189.320007,196.559998,196.559998,12970700,0.2682
2014-02-11,198.970001,202.199997,192.699997,196.619995,196.619995,10709900,0.0258
2014-02-12,195.779999,198.270004,194.320007,195.320007,195.320007,5173700,0.18696666666666664
2014-02-13,193.339996,202.720001,193.25,199.630005,199.630005,8029300,0.3481333333333333
2014-02-14,198.100006,201.880005,197.0,198.229996,198.229996,6158000,0.5093
2014-02-18,205.240005,206.0,201.360001,203.699997,203.699997,9332800,0.40743999999999997
2014-02-19,203.699997,203.699997,193.410004,193.639999,193.639999,16169000,0.30557999999999996
2014-02-20,215.009995,215.210007,206.270004,209.970001,209.970001,18002300,0.20372
2014-02-21,211.639999,213.979996,209.190002,209.600006,209.600006,7818800,0.10186
2014-02-24,208.759995,218.360001,208.320007,217.649994,217.649994,8278400,0.0
2014-02-25,230.0,259.200012,228.449997,248.0,248.0,32681700,0.2202
2014-02-26,258.579987,265.0,247.5,253.0,253.0,24604600,0.24016666666666667
2014-02-27,261.25,261.899994,248.330002,252.539993,252.539993,17945800,0.2601333333333333
2014-02-28,249.649994,252.679993,242.550003,244.809998,244.809998,14589800,0.2801
2014-03-03,237.259995,251.649994,234.990005,250.559998,250.559998,13089300,0.3000666666666667
2014-03-04,258.480011,260.0,252.830002,254.839996,254.839996,8745600,0.3200333333333334
2014-03-05,256.720001,256.98999,251.800003,252.660004,252.660004,5935700,0.34
2014-03-06,254.139999,257.5,249.449997,252.940002,252.940002,7361100,0.5930500000000001
2014-03-07,252.940002,254.850006,244.410004,246.210007,246.210007,7812300,0.8461000000000001
2014-03-10,242.699997,243.0,236.059998,238.839996,238.839996,7728100,0.7845
2014-03-11,236.5,244.600006,232.429993,234.410004,234.410004,8810100,-0.019250000000000017
2014-03-12,231.5,247.5,231.110001,241.490005,241.490005,9754400,0.09901111111111109
2014-03-13,243.789993,244.190002,234.0,237.789993,237.789993,6236300,0.2172722222222222
2014-03-14,235.289993,236.940002,228.320007,230.970001,230.970001,8289700,0.33553333333333335
2014-03-17,234.949997,237.929993,230.5,233.979996,233.979996,5912600,-0.7579
2014-03-18,236.949997,241.5,235.020004,240.039993,240.039993,6242300,-0.24235000000000007
2014-03-19,241.389999,241.550003,233.509995,235.839996,235.839996,5071300,0.2732
2014-03-20,236.160004,239.25,233.360001,234.910004,234.910004,3817900,0.2049
2014-03-21,236.020004,236.199997,227.5,228.889999,228.889999,8216900,0.1366
2014-03-24,229.75,229.899994,210.270004,220.169998,220.169998,11328800,0.0683
2014-03-25,224.139999,227.050003,217.899994,220.440002,220.440002,7865400,0.0
2014-03-26,221.949997,222.600006,211.350006,212.960007,212.960007,6907300,0.028183333333333335
2014-03-27,212.369995,213.600006,203.0,207.320007,207.320007,9495700,0.05636666666666667
2014-03-28,212.800003,216.720001,210.270004,212.369995,212.369995,9684800,0.08455
2014-03-31,216.5,216.75,206.389999,208.449997,208.449997,8380000,0.11273333333333334
2014-04-01,209.020004,218.160004,208.580002,216.970001,216.970001,7371400,0.0
2014-04-02,220.0,230.889999,218.050003,230.289993,230.289993,10782300,0.05292857142857143
2014-04-03,230.300003,235.729996,222.0,225.399994,225.399994,10923700,0.10585714285714286
2014-04-04,226.009995,228.270004,211.25,212.229996,212.229996,11345600,0.15878571428571428
2014-04-07,205.809998,216.199997,203.509995,207.520004,207.520004,9855500,0.21171428571428572
2014-04-08,210.050003,216.490005,206.419998,215.460007,215.460007,6889300,0.03423333333333333
2014-04-09,216.759995,218.449997,210.889999,216.929993,216.929993,5157900,0.11304285714285714
2014-04-10,216.820007,217.5,203.789993,204.190002,204.190002,7211500,0.19185238095238094
2014-04-11,200.610001,207.0,198.600006,203.779999,203.779999,9067200,0.2706619047619047
2014-04-14,207.600006,208.440002,194.410004,198.089996,198.089996,7703000,0.34947142857142854
2014-04-15,199.089996,199.289993,184.320007,193.910004,193.910004,13659300,0.4282809523809523
2014-04-16,197.0,199.990005,190.820007,199.110001,199.110001,7202200,0.5070904761904761
2014-04-17,199.610001,202.289993,194.080002,198.119995,198.119995,5926800,0.5859
2014-04-21,197.080002,206.199997,194.0,204.380005,204.380005,5258200,0.5218875
2014-04-22,206.360001,219.330002,205.009995,218.639999,218.639999,9804700,0.457875
2014-04-23,216.330002,216.740005,207.0,207.990005,207.990005,7295600,0.3938625
2014-04-24,210.809998,212.800003,203.199997,207.860001,207.860001,5495200,0.32985
2014-04-25,202.0,206.699997,197.649994,199.850006,199.850006,6996700,0.2868277777777778
2014-04-28,200.0,203.789993,190.5,198.509995,198.509995,7042000,0.24380555555555555
2014-04-29,198.210007,207.149994,195.529999,206.919998,206.919998,5779100,0.20078333333333334
2014-04-30,203.600006,208.160004,201.279999,207.889999,207.889999,4440600,0.13385555555555556
2014-05-01,207.080002,214.020004,205.690002,207.729996,207.729996,5439900,0.06692777777777778
2014-05-02,208.600006,211.360001,206.520004,210.910004,210.910004,4086800,0.0
2014-05-05,209.479996,217.690002,208.520004,216.610001,216.610001,5147000,-0.038275
2014-05-06,216.600006,218.660004,206.850006,207.279999,207.279999,5636700,-0.07655
2014-05-07,209.639999,210.199997,197.25,201.350006,201.350006,10179300,-0.11482500000000001
2014-05-08,182.0,194.399994,178.0,178.589996,178.589996,20056600,-0.1531
2014-05-09,179.860001,183.399994,177.220001,182.259995,182.259995,8495200,-0.02100000000000002
2014-05-12,183.869995,187.190002,179.880005,184.669998,184.669998,7002300,0.11109999999999998
2014-05-13,183.759995,191.339996,183.0,190.160004,190.160004,7097200,0.24319999999999997
2014-05-14,188.949997,193.479996,187.100006,190.619995,190.619995,5406700,0.3753
2014-05-15,189.979996,192.660004,185.300003,188.589996,188.589996,6040400,0.4435
2014-05-16,188.949997,192.039993,187.720001,191.559998,191.559998,4487700,0.5117
2014-05-19,190.720001,196.889999,190.0,196.089996,196.089996,4571700,0.5799000000000001
2014-05-20,196.940002,199.330002,193.070007,195.300003,195.300003,5546100,0.6481
2014-05-21,196.179993,199.869995,194.789993,199.449997,199.449997,5285400,0.7162999999999999
2014-05-22,200.350006,206.880005,199.559998,204.880005,204.880005,6214500,0.7845
2014-05-23,204.529999,207.759995,202.5,207.300003,207.300003,4006800,0.17275000000000001
2014-05-27,208.520004,213.869995,207.699997,211.559998,211.559998,5341100,0.1751
2014-05-28,210.020004,212.770004,205.259995,210.240005,210.240005,5495100,0.17745
2014-05-29,210.570007,212.490005,207.720001,210.240005,210.240005,3692500,0.1798
2014-05-30,210.300003,214.800003,207.020004,207.770004,207.770004,5581100,-0.022900000000000004
2014-06-02,207.330002,209.350006,201.669998,204.699997,204.699997,4668100,-0.2256
2014-06-03,203.490005,208.0,202.589996,204.940002,204.940002,3860800,-0.4283
2014-06-04,204.350006,206.259995,200.399994,203.990005,203.990005,3427400,-0.631
2014-06-05,204.470001,209.199997,204.050003,206.899994,206.899994,4054600,-0.54038
2014-06-06,209.75,210.809998,207.179993,208.169998,208.169998,3073800,-0.44976
2014-06-09,207.949997,209.990005,204.199997,205.309998,205.309998,2805700,-0.35914
2014-06-10,204.429993,206.970001,201.550003,202.300003,202.300003,3514700,-0.26852
2014-06-11,201.5,205.0,199.25,204.470001,204.470001,3977500,-0.1779
2014-06-12,205.100006,209.880005,202.710007,203.520004,203.520004,5993700,0.3062
2014-06-13,204.779999,206.789993,201.580002,206.419998,206.419998,3544300,0.23191111111111112
2014-06-16,206.759995,225.490005,206.259995,224.610001,224.610001,13246400,0.15762222222222222
2014-06-17,224.110001,235.539993,222.850006,231.669998,231.669998,13304900,0.08333333333333333
2014-06-18,231.5,231.710007,226.119995,227.119995,227.119995,6940200,0.2618666666666667
2014-06-19,228.880005,235.309998,227.0,227.789993,227.789993,8793100,0.4404
2014-06-20,228.520004,231.289993,226.199997,229.589996,229.589996,4903900,0.4106375
2014-06-23,229.509995,238.990005,228.220001,237.220001,237.220001,7791100,0.380875
2014-06-24,238.970001,241.880005,231.630005,232.5,232.5,8075900,0.3511125
2014-06-25,233.050003,237.550003,230.240005,236.889999,236.889999,5801600,0.32135
2014-06-26,237.169998,240.399994,234.210007,235.600006,235.600006,5121400,0.2915875
2014-06-27,234.690002,240.0,234.5,239.059998,239.059998,5635000,0.261825
2014-06-30,239.550003,244.490005,239.0,240.059998,240.059998,4828600,0.2320625
2014-07-01,242.460007,243.440002,238.699997,239.720001,239.720001,4336100,0.2023
2014-07-02,240.660004,242.330002,227.070007,229.429993,229.429993,8027400,0.18340833333333334
2014-07-03,231.289993,231.899994,224.0,229.25,229.25,5166700,0.16451666666666667
