Open,High,Low,Close,Adj Close,Volume,Sentiment Score,LogReturn,RSI14,MACD,Intermediate Momentum
30.16,31.370001,29.700001,30.99,30.99,1150500,0.4134,0.07489138806323581,74.24231858299135,3.9256000787238285,11.239999999999998
31.57,33.450001,31.5,33.400002,33.400002,1529700,0.4134,0.03443029407064069,78.72930326829903,4.479756100857394,13.700001
33.290001,35.68,32.189999,34.57,34.57,1577800,0.4134,0.025701043044835892,80.50483011616652,5.071687912106761,14.699999000000002
35.27,35.970001,34.330002,35.470001,35.470001,1425000,0.4134,-0.004237921242610021,81.76571875915569,5.67386933515472,15.990001000000003
35.599998,36.0,34.75,35.32,35.32,350600,0.4134,-0.028429710008076814,80.82741331716248,6.195108881045201,14.869999
35.41,35.950001,33.330002,34.330002,34.330002,1145600,0.4134,0.028712852252483767,74.73198354219289,6.571708503762025,13.270002999999999
33.740002,35.330002,33.41,35.330002,35.330002,2222600,0.4134,-0.02813055753597249,76.64767736977758,6.98811133235176,14.280003
35.869999,36.419998,33.450001,34.349998,34.349998,1299200,0.4134,-0.05998800132108828,70.9691335245638,7.270903374419603,13.809997
34.009998,34.299999,31.200001,32.349998,32.349998,2007000,0.4134,-0.026943924010172093,61.03158103456809,7.346751063962564,11.449998
32.009998,32.25,30.870001,31.49,31.49,1160100,0.4134,-0.03819237703563383,57.31510646726118,7.334382864461521,10.780000999999999
31.35,31.450001,29.559999,30.309999,30.309999,1274400,0.4134,0.04041280621469534,52.58362958953894,7.215713815949012,10.139999
30.49,32.400002,30.049999,31.559999,31.559999,1311300,0.4134,0.025341572753355912,56.664765780739216,7.209186801571001,10.84
32.48,32.490002,31.52,32.369999,32.369999,660000,0.4134,-0.009934884879920336,59.120162285119065,7.265591589874827,11.249998000000001
32.509998,32.720001,31.65,32.049999,32.049999,406000,0.4134,-0.01667488717575205,57.72854210570864,7.281939407505078,10.069999
32.049999,32.919998,31.129999,31.52,31.52,429400,0.4134,-0.03125761210529854,55.402465839727434,7.244479966810914,10.579999
31.639999,31.77,30.4,30.549999,30.549999,410400,0.4134,-0.0684084526081481,51.326271407041574,7.1213308492719705,10.319999
30.290001,30.389999,27.76,28.530001,28.530001,1765700,0.4134,0.036818161053782994,44.05680927259665,6.831989125317502,7.470001999999997
28.67,29.969999,28.530001,29.6,29.6,742900,0.4134,0.04006491882156693,48.23880845498497,6.657592211132918,8.830000000000002
30.0,30.91,29.65,30.809999,30.809999,790100,0.4134,0.017693947218380135,52.55785013219038,6.598263743618954,10.939998000000003
31.34,31.540001,30.709999,31.360001,31.360001,813000,0.4134,0.010783485059014275,54.41961594213971,6.585775406579206,11.800002
31.639999,32.189999,31.26,31.700001,31.700001,523400,0.4134,0.017511298271804865,55.58009588265251,6.597345768111165,11.600000999999999
31.799999,32.689999,31.709999,32.259998,32.259998,777700,0.4134,0.01140413055109235,57.499410108724796,6.649219038397799,11.729997000000004
32.25,32.860001,31.700001,32.630001,32.630001,833300,0.4134,-0.08103925060991957,58.76711004593855,6.720940677535488,11.230001000000001
31.26,32.48,29.92,30.09,30.09,1552600,0.4134,-0.16355561313118416,48.14950306040158,6.562185736732232,8.11
28.02,28.58,25.059999,25.549999,25.549999,9301900,0.4134,0.033105448798271375,35.72516416611107,6.0265540063072045,5.1399989999999995
25.85,26.75,25.0,26.41,26.41,4056300,0.4134,0.04877213331864594,38.939347267059034,5.614393516195321,5.809999999999999
27.030001,28.01,26.5,27.73,27.73,3319200,0.4134,-0.04537012663551021,43.601206039275496,5.352456442710881,6.740000000000002
27.700001,27.9,26.379999,26.5,26.5,2041100,0.4134,0.004893629282030076,40.498421425985576,5.007847605796524,5.3799990000000015
26.57,27.25,26.5,26.629999,26.629999,1417900,0.4134,-0.0003755117415016329,40.97649824059823,4.70550272003571,6.170000000000002
26.84,27.0,25.9,26.620001,26.620001,1283000,0.4134,0.0018764876612178405,40.94924783770459,4.429362633814019,6.190000999999999
26.66,26.950001,26.02,26.67,26.67,1187400,0.4134,0.005981326243609697,41.15998625818775,4.1820744375241645,6.240000000000002
26.48,26.9,26.190001,26.83,26.83,1446700,0.4134,0.038388885586784216,41.87485398556494,3.9702466791915363,6.59
26.83,28.0,26.809999,27.879999,27.879999,2061200,0.4134,0.012829862600724606,46.47101778621232,3.866289773014696,7.639999000000003
28.0,28.58,27.9,28.24,28.24,2247900,0.4134,0.007408783096682914,47.989541669964716,3.8002092562303567,7.699998999999998
28.17,28.68,28.049999,28.450001,28.450001,1342700,0.4134,-0.053793946769606915,48.900197354629626,3.7553263111968285,7.700001
28.59,28.709999,26.92,26.959999,26.959999,1710200,0.4134,0.0,43.129970881456174,3.5844842262841183,6.419998
27.01,27.4,26.52,26.959999,26.959999,964400,0.4134,-0.02783180875538971,43.129970881456174,3.428054029657705,6.729998999999999
26.959999,26.969999,26.16,26.219999,26.219999,723600,0.4134,-0.018087813086982596,40.38512530148301,3.221568649519565,6.170000000000002
26.15,26.58,25.610001,25.75,25.75,1192000,0.4134,-0.004281034058836397,38.70049291360143,2.993469351509521,5.100000000000001
25.48,25.639999,24.75,25.639999,25.639999,1621700,0.4134,-0.06485050168788353,38.29782942256204,2.776928796384663,4.8899989999999995
25.27,25.469999,23.75,24.030001,24.030001,2371500,0.4134,-0.060468576466386814,32.90196551565326,2.4430157819064355,3.3100019999999972
24.030001,24.450001,22.370001,22.620001,22.620001,2279900,0.4134,0.018397364333829103,29.042718696844304,2.0213391245101278,1.770000999999997
23.120001,23.59,22.709999,23.040001,23.040001,1217000,0.4134,0.06103299173360899,31.615787636218343,1.6775237257625584,1.6799999999999997
23.530001,24.809999,23.23,24.49,24.49,1645100,0.4134,0.007728328073110635,39.74008919348508,1.4916254842160974,3.4899999999999984
24.65,24.889999,24.02,24.68,24.68,1271500,0.4134,0.002832289977512392,40.73368262085115,1.3398965685032245,3.489999000000001
24.709999,24.879999,24.1,24.75,24.75,1079900,0.4134,0.006845204904553093,41.11888183870363,1.2086843873650182,2.91
24.74,25.08,24.530001,24.92,24.92,895700,0.4134,-0.03720028368609052,42.10304864883358,1.1045033889208042,3.5100000000000016
24.879999,24.879999,23.75,24.01,24.01,1048400,0.4134,0.0037414302634473096,38.40278599392926,0.9325236758970519,2.7600000000000016
24.049999,24.120001,23.5,24.1,24.1,830300,0.4134,-0.007915059026375904,38.974027190733494,0.7852634556538867,2.330000000000002
24.309999,24.73,23.540001,23.91,23.91,707800,0.4134,0.001253960430687151,38.16926416819354,0.6364049039926627,-0.9899999999999984
24.16,24.18,23.67,23.940001,23.940001,569500,0.4134,-0.013033693021190729,38.385606606316124,0.5050191083406723,-0.5
23.82,23.9,23.15,23.629999,23.629999,512000,0.4134,-0.0072202482801473344,36.94703863224405,0.36041107948647877,-1.350000999999999
23.440001,23.67,23.219999,23.459999,23.459999,544000,0.4134,-0.016763728413920376,36.14701371705576,0.21603661812290653,-1.1700000000000017
23.26,23.26,22.879999,23.07,23.07,895100,0.4134,0.05973179877841428,34.31147912491704,0.05324495148273911,-6.290001
23.780001,25.25,23.0,24.49,24.49,3504900,0.4134,-0.053681693762608784,45.219075129122466,0.0284810871443284,-3.5500010000000017
24.129999,24.18,22.790001,23.209999,23.209999,2635600,0.4134,0.0004307560019549683,38.94191118916742,-0.10289689328971008,-6.630001
23.26,23.639999,22.809999,23.219999,23.219999,836100,0.4134,0.0012911988299428856,39.01313946759143,-0.21962955295518327,-7.579999999999998
23.25,23.75,22.940001,23.25,23.25,634500,0.4134,-0.007338690393466685,39.2421377057142,-0.3214270672843291,-6.420000000000002
23.639999,24.139999,23.049999,23.08,23.08,1283100,0.4134,-0.010453056852089304,38.36310014452269,-0.426807473209319,-6.41
23.01,23.17,22.559999,22.84,22.84,953700,0.4134,0.07950369674551538,37.09961206889645,-0.5412675738749293,-7.049999
23.1,24.969999,23.07,24.73,24.73,4115100,0.4134,-0.04677036950176028,50.83272118157953,-0.4820893152445471,-6.259999999999998
24.629999,25.49,23.549999,23.6,23.6,2618400,0.4134,-0.017956874119958943,44.56751599952182,-0.5249982578784156,-9.800002
23.33,23.49,22.959999,23.18,23.18,2370700,0.4134,-0.05817395749819321,42.47218759531017,-0.5987577269774782,-11.39
22.879999,23.0,21.780001,21.870001,21.870001,2064600,0.4134,-0.0018307098515601972,36.67969204179915,-0.7759880424846237,-13.600000000000005
22.18,22.5,21.110001,21.83,21.83,1605600,0.4134,0.03156262826756384,36.515924456232426,-0.9374199853329017,-13.490000000000002
21.780001,22.58,21.5,22.530001,22.530001,1055300,0.4134,0.04682259462293903,41.4430456094114,-1.0214342321862553,-11.800001000000002
22.809999,23.85,22.690001,23.610001,23.610001,1346300,0.4134,0.011789526026844133,48.13172016192644,-1.0036119460985446,-11.720001
23.74,24.1,23.5,23.889999,23.889999,1051200,0.4134,0.0020908224217213167,49.73476317258977,-0.9628159755981827,-10.459999
24.049999,24.32,23.700001,23.940001,23.940001,1106400,0.4134,0.0033360747509170174,50.031761837063236,-0.9210956372034325,-8.409997
23.82,24.280001,23.73,24.02,24.02,663300,0.4134,0.014055667240760794,50.535336290484125,-0.8760284441166313,-7.469999999999999
24.48,24.790001,24.059999,24.360001,24.360001,640200,0.4134,0.023931378385088742,52.71636234270795,-0.8058309717551921,-5.949998000000001
24.48,24.99,23.780001,24.950001,24.950001,1580100,0.4134,-0.00040088192956666546,56.31589206904628,-0.691867463845778,-6.609998000000001
24.93,25.4,24.700001,24.940001,24.940001,2033600,0.4134,-0.011290482611922226,56.23774809787196,-0.5899808272049611,-7.429998000000001
24.6,24.959999,24.0,24.66,24.66,1399900,0.4134,0.002430094400216465,53.979170670601334,-0.5220365162720668,-7.3899989999999995
24.66,24.99,24.27,24.719999,24.719999,924800,0.4134,-0.029142181903252684,54.401765522233525,-0.45556287834210707,-6.800000999999998
24.440001,24.49,23.73,24.01,24.01,1017000,0.4134,0.0024958415618185903,48.70249372930487,-0.456141073905588,-6.539998999999998
23.85,24.25,23.530001,24.07,24.07,930800,0.4134,-0.03466111976161512,49.18695580453257,-0.45110946839265154,-4.460000999999998
23.82,24.0,23.200001,23.25,23.25,1166000,0.4134,-0.012987151953827603,43.18438178646293,-0.5161109044698868,-6.350000000000001
22.200001,22.959999,21.799999,22.950001,22.950001,1318800,0.4134,-0.0056806356456085005,41.2032659969895,-0.5994337251735509,-7.859998000000001
22.860001,23.25,22.690001,22.82,22.82,1169700,0.4134,-0.00043835197805464077,40.33963798890057,-0.6845903729299749,-8.540001
23.24,23.43,22.639999,22.809999,22.809999,922600,0.4134,0.0065545354414831,40.269709363832426,-0.7610744486644698,-8.890001999999999
23.190001,23.190001,22.51,22.959999,22.959999,687900,0.4134,-0.010067890032905868,41.896595244065374,-0.8160713670623565,-9.299999000000003
23.049999,23.049999,22.540001,22.73,22.73,411700,0.4134,-0.024043855854605667,40.09335244813562,-0.8841781434172873,-9.900001
22.73,22.860001,22.0,22.190001,22.190001,582900,0.4134,0.0009008108717249996,36.15842547688492,-0.9904028884597658,-7.899999000000001
22.110001,22.27,21.77,22.209999,22.209999,422800,0.4134,0.005388472970495162,36.407339629749885,-1.082910557128752,-3.34
22.139999,22.379999,21.98,22.33,22.33,462200,0.4134,0.018634079544892934,37.97023225073908,-1.1545143223523766,-4.080000000000002
22.43,23.0,22.4,22.75,22.75,568000,0.4134,0.021739986636406083,43.22915303426438,-1.18173909823987,-4.98
22.700001,23.540001,22.549999,23.25,23.25,1058100,0.4134,0.028409797049065766,48.79480326889609,-1.1623621546809169,-3.25
23.299999,24.0,23.209999,23.92,23.92,755400,0.4134,-0.008818071181414755,55.14120579454339,-1.0867607161082695,-2.709999
24.110001,24.49,23.01,23.709999,23.709999,1223300,0.4134,0.15733898229142707,52.92697986912582,-1.0359206966561025,-2.9100019999999986
26.549999,28.709999,26.5,27.75,27.75,11517800,0.4134,-0.04007152544188086,74.30423707417208,-0.6448356086828078,1.0799999999999983
27.450001,28.18,26.57,26.66,26.66,2864800,0.4134,-0.03162770764281353,65.6426806924201,-0.38687018341349955,-0.16999999999999815
26.83,27.0,25.23,25.83,25.83,2609300,0.4134,0.033126995751637356,59.91529612118575,-0.22621755283380196,-2.0499990000000032
25.9,27.0,25.690001,26.700001,26.700001,3180900,0.4134,-0.007896299575408161,63.509300246835735,-0.007896579975906093,-1.5399989999999981
26.99,27.01,25.799999,26.49,26.49,1288300,0.4134,0.027919177997333122,62.062803127632705,0.16976341166010656,-1.9600010000000019
26.85,27.940001,26.450001,27.24,27.24,2810300,0.4134,-0.027919177997333122,65.11843344607036,0.3927090109799636,0.2800009999999986
27.58,27.6,26.360001,26.49,26.49,1946400,0.4134,-0.04714938188387574,59.92088578678743,0.5280765719807832,-0.4699990000000014
26.469999,26.530001,25.02,25.27,25.27,1369400,0.4134,-0.02484102091140361,52.570355064943186,0.5447817228588114,-0.9499990000000018
25.08,25.209999,24.299999,24.65,24.65,1357400,0.4134,0.011294997046767286,49.263021061192056,0.5063507938321408,-1.1000000000000014
25.129999,25.690001,24.809999,24.93,24.93,1211500,0.4134,0.008388265849387011,50.769363196734716,0.495326689159036,-0.7099989999999998
24.870001,25.280001,24.200001,25.139999,25.139999,983400,0.4134,0.017350632765843255,51.92225094813544,0.5028927146208559,1.109998000000001
25.65,26.18,25.41,25.58,25.58,943500,0.4134,-0.021735650754957092,54.33523218938571,0.5467202273933403,2.959999
25.129999,25.620001,24.360001,25.030001,25.030001,1033900,0.4134,0.005180286436500481,50.89655708465151,0.5385528037693632,1.9899999999999984
25.26,25.26,24.65,25.16,25.16,548700,0.4134,0.023179195277505116,51.67503087881753,0.5418137372123084,0.6700000000000017
25.700001,26.09,25.299999,25.75,25.75,837200,0.4134,0.03772594456405187,55.15029879514557,0.5945411322369303,1.0700000000000003
25.85,26.98,25.59,26.74,26.74,1386100,0.4134,-0.013175459051706362,60.30832977769659,0.7256437420590451,1.9899999999999984
26.700001,26.73,25.969999,26.389999,26.389999,800900,0.4134,0.020255794201416766,57.77839882369975,0.8125416413173205,1.4699989999999978
26.66,27.25,26.309999,26.93,26.93,1400000,0.4134,0.0055545412205666445,60.52954379480099,0.9356667658210576,2.919999999999998
26.93,27.360001,26.629999,27.08,27.08,996900,0.4134,0.021191878192538205,61.284198714185706,1.0578637401601583,2.979999999999997
27.07,27.690001,26.719999,27.66,27.66,1600000,0.4134,-0.002171553513507618,64.13926908085229,1.2157872902704376,3.75
27.690001,27.870001,27.42,27.6,27.6,726000,0.4134,-0.005449568337692945,63.616623694868736,1.3509793759861175,3.6599990000000027
27.6,27.799999,27.059999,27.450001,27.450001,784600,0.4134,-0.021355744541786237,62.25093784485283,1.4580056064023772,3.820001999999999
27.379999,27.389999,26.5,26.870001,26.870001,913900,0.4134,-0.006721458959977333,57.14276312532248,1.503026728121938,3.4100019999999986
26.780001,27.0,25.75,26.690001,26.690001,1044500,0.4134,-0.009410948078680814,55.617446221653005,1.5265786718104408,3.6200009999999985
27.200001,27.440001,26.17,26.440001,26.440001,1218500,0.4134,0.025393447140383163,53.482141681287835,1.5249069315590802,1.9500010000000003
26.9,27.700001,26.620001,27.120001,27.120001,981700,0.4134,0.028713547602880585,58.18473303685128,1.5799601233106486,3.9100019999999986
27.0,28.0,26.85,27.91,27.91,916400,0.4134,0.014936266294194311,62.87968827870348,1.695154607442234,4.690000999999999
28.24,28.950001,27.91,28.33,28.33,1535300,0.4134,-0.04549521021621539,65.12180402327908,1.8325556323348557,5.079999999999998
28.200001,28.299999,26.92,27.07,27.07,962500,0.4134,0.021922690172624826,54.48872589693886,1.8464345834340428,3.990000000000002
27.07,27.74,26.65,27.67,27.67,628000,0.4134,-0.0043462944975525275,58.005095883205506,1.9082897305016289,4.830000000000002
28.0,28.190001,27.299999,27.549999,27.549999,661500,0.4134,-0.03509128351362856,57.05560202260585,1.951654049890525,2.8199989999999993
27.99,27.99,26.549999,26.6,26.6,755700,0.4134,-0.024354362472566393,50.06826741100401,1.9076252025581049,3.0
27.0,27.0,25.719999,25.959999,25.959999,1234200,0.4134,0.01491142167228432,45.98272138500339,1.8117938989395057,2.779999
26.1,26.469999,25.52,26.35,26.35,729500,0.4134,0.06785373841768871,48.72830677874049,1.7574975296958009,4.479999000000003
27.030001,28.440001,26.6,28.200001,28.200001,2655100,0.4134,-0.00818954194378474,59.29696733467706,1.864978173564733,6.370001000000002
28.26,28.280001,27.35,27.969999,27.969999,842500,0.4134,-0.041984593607743204,57.70440803570438,1.9398712514548464,5.439998000000003
27.620001,27.620001,26.620001,26.82,26.82,863600,0.4134,-0.0037355666102376617,50.413809568768336,1.907038179314764,3.209999
27.02,27.5,26.6,26.719999,26.719999,613700,0.4134,0.0811936256492416,49.82430523141831,1.867291588819878,2.830000000000002
26.9,29.01,26.17,28.98,28.98,4693100,0.4134,0.017106130428599542,60.94044006660417,2.0226693038124246,5.039999000000002
28.82,29.76,28.1,29.48,29.48,3336900,0.4134,0.0023716426900231014,62.898808176955804,2.202577492197072,5.460000000000001
29.540001,29.67,28.82,29.549999,29.549999,1687100,0.4134,0.01976945000868957,63.177157906046126,2.367614732261881,5.189997999999999
29.690001,30.280001,29.549999,30.139999,30.139999,3290500,0.4134,-0.05524756447375312,65.52491492620196,2.56352455120431,5.189997999999999
30.0,30.1,28.379999,28.52,28.52,1529900,0.4134,0.008379937306750573,55.13100055014414,2.598417061798127,3.579999000000001
28.52,29.32,28.51,28.76,28.76,986300,0.4134,0.04653578709985151,56.23850628832395,2.64767906471403,4.100000000000001
29.950001,31.5,29.5,30.129999,30.129999,6209200,0.4134,-0.0486241623439172,62.003938540026546,2.8061411724529997,5.41
30.1,30.129999,28.26,28.700001,28.700001,2331100,0.4134,-0.01156487353951885,54.00594307663663,2.8234644097596124,4.690000999999999
28.940001,29.389999,28.26,28.370001,28.370001,1222100,0.4134,-0.04506078412391101,52.32844175135887,2.8081612357764953,4.300000999999998
28.440001,28.6,27.02,27.120001,27.120001,1695900,0.4134,0.01826868424144301,46.443682244401934,2.685182333674323,3.8700009999999985
27.43,28.1,27.1,27.620001,27.620001,1603200,0.4134,0.008651820058620086,48.91826091876186,2.6151221682673054,4.669999999999998
27.52,28.299999,27.35,27.860001,27.860001,1566600,0.4134,0.020252921417494907,50.10986278693145,2.5703560052545136,5.040001
28.07,28.879999,27.879999,28.43,28.43,1713400,0.4134,0.005961792162898494,52.91891309231063,2.576434506469301,5.6200009999999985
28.540001,29.700001,28.52,28.6,28.6,1573400,0.4134,-0.04578768312321779,53.755222578307766,2.5939367749050355,5.640001000000002
28.440001,28.450001,27.07,27.32,27.32,1345000,0.4134,-0.030474301710412544,46.987417385536105,2.497988025759309,4.59
27.67,28.0,25.74,26.5,26.5,1842200,0.4134,0.0,43.232295430801415,2.3397378071800503,4.309999000000001
26.870001,27.700001,26.139999,26.5,26.5,1714000,0.4134,-0.018663653531616475,43.232295430801415,2.195766466815943,4.290001
26.290001,26.459999,25.5,26.01,26.01,1537800,0.4134,0.056795276017965524,40.96352087377964,2.022930953007858,3.6800000000000033
26.24,27.73,26.0,27.530001,27.530001,1496000,0.4134,-0.011691839434565754,49.76959272277005,1.9958325304728142,4.780000999999999
27.370001,28.25,27.1,27.209999,27.209999,1475600,0.4134,0.01820880674287162,48.14151537112105,1.9423752488507127,3.959999
27.200001,27.719999,26.209999,27.709999,27.709999,1170000,0.4134,-0.005065097751125958,50.84710570556075,1.9352936371926823,3.789998999999998
27.639999,27.969999,27.26,27.57,27.57,3608500,0.4134,-0.003997861112487122,50.0595723367762,1.9151760375177709,3.8600010000000005
27.73,28.280001,27.309999,27.459999,27.459999,1809400,0.4134,0.02339505656975005,49.41199520942814,1.8859588594744352,-0.2900010000000002
27.790001,28.25,27.67,28.110001,28.110001,889200,0.4134,0.006383000168686426,53.25967429984982,1.913437356129318,1.4500010000000003
28.5,29.09,28.07,28.290001,28.290001,1461800,0.4134,0.029260115980817236,54.29635409462706,1.951590032373712,2.460001000000002
28.5,29.33,28.4,29.129999,29.129999,946700,0.4134,-0.0037832891864302276,58.879861133762574,2.05555785723762,2.429998000000001
29.07,29.6,28.799999,29.02,29.02,854900,0.4134,0.004126518993926354,58.05873515056748,2.1373584908271717,2.530000000000001
29.02,29.52,28.709999,29.139999,29.139999,996000,0.4134,-0.0061962334628398175,58.7348186692054,2.218841173044364,1.899999000000001
29.139999,29.139999,28.549999,28.959999,28.959999,926900,0.4134,0.026241104022878048,57.24418889045382,2.2743755622343755,2.4699990000000014
29.139999,30.0,29.01,29.73,29.73,1327900,0.4134,-0.03143412262374001,61.71979523076576,2.387637439343706,4.460000000000001
29.889999,29.889999,28.59,28.809999,28.809999,1240600,0.4134,-0.016095484212505173,54.39348493335871,2.4083652876244486,4.159999000000003
28.4,28.530001,28.0,28.35,28.35,975800,0.4134,-0.006369448285480139,51.125700671796736,2.3854178564941435,3.4200000000000017
28.370001,29.09,28.0,28.17,28.17,1045400,0.4134,0.016546725287962083,49.86332666768297,2.3472501453996983,3.030001000000002
28.43,29.030001,27.9,28.639999,28.639999,1066000,0.4134,-0.036626245015419556,53.11839670446123,2.3509219112775206,3.0599990000000012
28.530001,28.959999,27.25,27.610001,27.610001,1159000,0.4134,-0.001087189795668131,46.06074936872139,2.264136784326311,2.580000000000002
27.790001,27.83,27.4,27.58,27.58,709000,0.4134,-0.012771565679487118,45.86957759530444,2.1816938864016926,2.419999999999998
27.34,27.450001,26.629999,27.23,27.23,851900,0.4134,0.02394885909858324,43.5962655371356,2.0759266813321346,1.4800000000000004
27.58,28.110001,27.540001,27.889999,27.889999,1026100,0.4134,0.028280499064371245,48.75394846710653,2.035507380433458,1.149999000000001
28.0,30.440001,27.799999,28.690001,28.690001,3048300,0.4134,0.0003484927601573595,54.218665822106935,2.065602929777299,2.300001999999999
28.91,29.16,28.1,28.700001,28.700001,1011500,0.4134,0.020349037372206613,54.28429037711759,2.0914567228002703,1.7700010000000006
28.700001,29.540001,28.549999,29.290001,29.290001,583500,0.4134,-0.027693046471170213,58.10042944896002,2.162953373956075,2.210001000000002
29.01,29.25,28.440001,28.49,28.49,673300,0.4134,-0.017348638334612865,51.78781173107916,2.156717094525675,0.8299999999999983
28.309999,28.77,27.969999,28.0,28.0,760600,0.4134,-0.01294054745518558,48.3245285279402,2.107296047166173,0.3999999999999986
