Open,High,Low,Close,Adj Close,Volume,Sentiment Score,LogReturn,RSI14,MACD,Intermediate Momentum
0.0,0.0,0.0,0.0,0.0,0.014835850065055308,0.6961664190193164,0.5588201279449505,0.3686352778817612,0.43324313588314806,0.3946919431279621
0.00014454481909723788,0.00012043741147105269,0.00036868624256575916,0.0013126573874812295,0.0013126573874812295,0.012427993759009213,0.6961664190193164,0.5448135616838898,0.4233747980903788,0.4332003963485179,0.39658767772511844
0.0012285924183262423,0.001613796761841653,0.0013518470981661937,0.0023579220986101185,0.0023579220986101185,0.008100870823368083,0.6961664190193164,0.5917724099731665,0.4647320028259576,0.4333866369731532,0.40385466666666664
0.002770354839029765,0.003251682451168636,0.0030969644375524463,0.004472752653463315,0.004472752653463315,0.029585319634826458,0.6961664190193164,0.5576859425720565,0.5407929117415115,0.4339976594614001,0.4153238515007898
0.0031317048417727686,0.004552356876827222,0.004006388044639722,0.005882641310593795,0.005882641310593795,0.04996031895997883,0.6961664190193164,0.32481033054904457,0.5860884972033563,0.4348437057424867,0.42691942812006317
0.005082992447584991,0.004841392694176827,0.0016959591737108065,0.002066218566292341,0.002066218566292341,0.05607443839181112,0.6961664190193164,0.5173317783791783,0.43897020543976917,0.4348252165489663,0.42293838862559235
0.0019272048326294047,0.0014692800574927917,0.0019909032519468614,0.0025280786436281885,0.0025280786436281885,0.012935479168803684,0.6961664190193164,0.5392430046459046,0.45513906998281706,0.4349117221685519,0.4182938420221169
0.0013008624188748444,0.0024809138484980023,0.001966324169109142,0.003476107223422807,0.003476107223422807,0.014174499398035922,0.6961664190193164,0.5101925841778465,0.48848099731146566,0.4351921269126055,0.4197156398104265
0.003035342432041281,0.0027458679643179093,0.0037114415084953944,0.003792119180863529,0.003792119180863529,0.005763198669740371,0.6961664190193164,0.42262311686271603,0.4997103197320987,0.4355160430496054,0.42123223380726693
0.0028185300213954614,0.0026976925179991243,0.0020154847926928607,0.002187758261064522,0.002187758261064522,0.0052611120409011645,0.6961664190193164,0.4925469738809768,0.4367086459037809,0.43548389893381184,0.4157030015797788
0.0016381224214349899,0.0012043259416728708,0.002064642958368293,0.002114835416538216,0.002114835416538216,0.000607362857466784,0.6961664190193164,0.49593516470726523,0.4338887592046837,0.4354476252110699,0.4102369668246445
0.0013008624188748444,0.0015656285414785004,0.0021875359146485973,0.002114835416538216,0.002114835416538216,0.004030189983101815,0.6961664190193164,0.4743596733844586,0.4338887592046836,0.4354226758824883,0.4100789921011058
0.0013249548280577297,0.0013488498719773853,0.0014010077217499126,0.0016529753392023686,0.0016529753392023686,0.0014225787817110894,0.6961664190193164,0.49593516470726523,0.4138463873046717,0.4353129596586344,0.4071090078988941
0.0007467948236689198,0.00033721608097216776,0.0013026938483073208,0.0016529753392023686,0.0016529753392023686,0.00338773504942584,0.6961664190193164,0.5299103169334022,0.4138463873046716,0.43522235114159163,0.40309636650868874
0.0018067500137150388,0.0017101452458273686,0.0021138035819520187,0.002382230523733063,0.002382230523733063,0.005390682783827412,0.6961664190193164,0.5194236052702023,0.4516772410420018,0.43529884142585695,0.4091311279620853
0.0026739924292982775,0.002143704993481474,0.0022121174553945966,0.002892705020472272,0.002892705020472272,0.004759025412061956,0.6961664190193164,0.47244672414432815,0.47780365924951307,0.43547996957110147,0.4100473965244865
0.002409000018286714,0.0018305778399946501,0.0018434312128288374,0.002382230523733063,0.002382230523733063,0.00448638697382131,0.6961664190193164,0.46081885676315665,0.44988612600719746,0.4355448022643232,0.4069194344391785
0.0015176724205206507,0.0012043259416728708,0.001769691506407399,0.001628666914079431,0.001628666914079431,0.0011958299815901566,0.6961664190193164,0.47529721907936406,0.4095588270566055,0.4354554342770872,0.40502369352290674
0.0007467948236689198,0.0006503384171552343,0.0012289541418858893,0.0011911128310240146,0.0011911128310240146,0.003420127735157401,0.6961664190193164,0.5640226267689723,0.38656241735358154,0.4352929794488577,0.4055292195892575
0.0006504324139374323,0.0013247633531439235,0.0013272729311450474,0.002649620769242876,0.002649620769242876,0.005236817526602492,0.6961664190193164,0.5070903967805049,0.47220610305614774,0.43545494233249044,0.40868878672985776
0.0017344848311664773,0.0019510128428138207,0.0023350153274914742,0.002892705020472272,0.002892705020472272,0.00806037996620363,0.6961664190193164,0.49259413845531524,0.48564951010008195,0.43565752386376877,0.40846761769352286
0.0019031124234465263,0.0019028373964950218,0.002580801240052083,0.002819777314260946,0.002819777314260946,0.0011499403434704447,0.6961664190193164,0.5103777919019223,0.48102216527667274,0.435831342288331,0.4095418609794628
0.0025294548372010867,0.0020232699906623103,0.0030232271890392945,0.003135789271701668,0.003135789271701668,0.0,0.6961664190193164,0.5517378253608303,0.5003611450594915,0.4360591769907183,0.4112480221169036
0.0021921900166409145,0.004166972575491902,0.002482487366609505,0.004375521383814078,0.004375521383814078,0.014641493950665939,0.6961664190193164,0.45668546775709157,0.571440800612845,0.4365250503097378,0.40976303633491307
0.0032762424338699525,0.002986728335348729,0.0028265945263375447,0.0035004156485457516,0.0035004156485457516,0.006424549336759759,0.6961664190193164,0.5167334433977393,0.5092233159889263,0.43676900651210954,0.40537124486571874
0.0036135000274300777,0.003275768970002098,0.003588543636398517,0.0039622781567241055,0.0039622781567241055,0.0028532557348550694,0.6961664190193164,0.5657025544444803,0.5361558399109657,0.43708875851668916,0.4081516619273301
0.0030112500228583958,0.00411879712917311,0.0038097553819379792,0.005542323358872642,0.005542323358872642,0.004375711964238475,0.6961664190193164,0.45001803205049223,0.6190463956325292,0.4377059426536073,0.4127646097946287
